Dataset	Variable stem	Variable	Variable label	Current topic	Topic label	New topic
us1_a_youth	 ypsocweb	a_ypsocweb	belong to social website such as: bebo, facebook or myspace	10711	Technology	10711
us1_a_youth	 ypnetcht	a_ypnetcht	hours spent chatting through a social website	10711	Technology	10711
us1_a_hhresp	 pcnet	a_pcnet	access to the internet	10711	Technology	10711
us1_a_hhresp	 pcnet	a_pcnet	access to the internet	10711	Technology	10711
us8_h_youth	yposclas5	h_yposclas5	Tutorials for school subjects	10709	Leisure activities	10812
us8_h_hhresp	 cdeptrp	h_cdeptrp	Child goes on school trips	10707	Child welfare	10812
us6_f_youth	yposclas5	f_yposclas5	tutorials for school subjects	10709	Leisure activities	10812
us6_f_hhresp	 cdeptrp	f_cdeptrp	child goes on school trips	10707	Child welfare	10812
us4_d_youth	yposclas5	d_yposclas5	tutorials for school subjects	10709	Leisure activities	10812
us4_d_youth	 yphmwrk	d_yphmwrk	do you ever get set any homework at school?	108	Education	10812
us4_d_youth	yphmwkwho6	d_yphmwkwho6	no-one, i do it myself	107	Family and social networks	10812
us4_d_youth	yphmwkwho3	d_yphmwkwho3	a brother or sister	107	Family and social networks	10812
us4_d_youth	yphmwkwho2	d_yphmwkwho2	dad or stepdad	107	Family and social networks	10812
us4_d_youth	yphmwkwho1	d_yphmwkwho1	mum or stepmum	107	Family and social networks	10812
us4_d_youth	 yphmwkwe	d_yphmwkwe	on the weekend, how many hours do you spend doing homework?	108	Education	10812
us4_d_youth	 yphmwkhrs	d_yphmwkhrs	on a week day evening, how many hours do you usually spend doing your homewor	108	Education	10812
us4_d_youth	 yphmwkhlp	d_yphmwkhlp	does anyone here at home help you with your homework?	108	Education	10812
us4_d_youth	 ypfhmwrk	d_ypfhmwrk	how often are you given homework?	10709	Leisure activities	10812
us4_d_hhresp	 cdeptrp	d_cdeptrp	child goes on school trips	10906	Consumption | Expenditure	10812
us2_b_youth	yposclas5	b_yposclas5	tutorials for school subjects	10606	Substance abuse	10812
us2_b_youth	 yphmwrk	b_yphmwrk	ever set homework at school	108	Education	10812
us2_b_youth	yphmwkwho6	b_yphmwkwho6	no-one, i do it myself	107	Family and social networks	10812
us2_b_youth	yphmwkwho3	b_yphmwkwho3	a brother or sister	107	Family and social networks	10812
us2_b_youth	yphmwkwho2	b_yphmwkwho2	dad or stepdad	107	Family and social networks	10812
us2_b_youth	yphmwkwho1	b_yphmwkwho1	mum or stepmum	107	Family and social networks	10812
us2_b_youth	 yphmwkwe	b_yphmwkwe	how many hours homework at weekends	108	Education	10812
us2_b_youth	 yphmwkhrs	b_yphmwkhrs	how many hours spent helping with or doing homework	108	Education	10812
us2_b_youth	 yphmwkhlp	b_yphmwkhlp	does anyone at home help with homework	108	Education	10812
us2_b_youth	 ypfhweve	b_ypfhweve	how many evenings do homework	10709	Leisure activities	10812
us2_b_youth	 ypfhmwrk	b_ypfhmwrk	how often set homework	10709	Leisure activities	10812
us2_b_hhresp	 cdeptrp	b_cdeptrp	child goes on school trips	107	Family and social networks	10812
us1_a_hhresp	 cdeptrp	a_cdeptrp	children go on school trips	107	Family and social networks	10812
us8_h_youth	 yphmwrk	h_yphmwrk	Do you ever get set any homework at school?	10812	School engagement	10812
us8_h_youth	yphmwkwho6	h_yphmwkwho6	No-one, I do it myself	10812	School engagement	10812
us8_h_youth	yphmwkwho3	h_yphmwkwho3	A brother or sister	10812	School engagement	10812
us8_h_youth	yphmwkwho2	h_yphmwkwho2	Dad or stepdad	10812	School engagement	10812
us8_h_youth	yphmwkwho1	h_yphmwkwho1	Mum or stepmum	10812	School engagement	10812
us8_h_youth	 yphmwkwe	h_yphmwkwe	On the weekend, how many hours do you spend doing homework?	10812	School engagement	10812
us8_h_youth	 yphmwkhrs	h_yphmwkhrs	On a week day evening, how many hours do you usually spend doing your homework	10812	School engagement	10812
us8_h_youth	 yphmwkhlp	h_yphmwkhlp	Does anyone here at home help you with your homework?	10812	School engagement	10812
us8_h_youth	 ypfhweve	h_ypfhweve	During an average week, on how many evenings do you do any homework?	10812	School engagement	10812
us8_h_youth	 ypfhmwrk	h_ypfhmwrk	How often are you given homework?	10812	School engagement	10812
us6_f_youth	 yphmwrk	f_yphmwrk	do you ever get set any homework at school?	10812	School engagement	10812
us6_f_youth	yphmwkwho6	f_yphmwkwho6	no-one, i do it myself	10812	School engagement	10812
us6_f_youth	yphmwkwho3	f_yphmwkwho3	a brother or sister	10812	School engagement	10812
us6_f_youth	yphmwkwho2	f_yphmwkwho2	dad or stepdad	10812	School engagement	10812
us6_f_youth	yphmwkwho1	f_yphmwkwho1	mum or stepmum	10812	School engagement	10812
us6_f_youth	 yphmwkwe	f_yphmwkwe	on the weekend, how many hours do you spend doing homework?	10812	School engagement	10812
us6_f_youth	 yphmwkhrs	f_yphmwkhrs	on a week day evening, how many hours do you usually spend doing your homewor	10812	School engagement	10812
us6_f_youth	 yphmwkhlp	f_yphmwkhlp	does anyone here at home help you with your homework?	10812	School engagement	10812
us6_f_youth	 ypfhweve	f_ypfhweve	during an average week, on how many evenings do you do any homework?	10812	School engagement	10812
us6_f_youth	 ypfhmwrk	f_ypfhmwrk	how often are you given homework?	10812	School engagement	10812
us8_h_indresp	 yafutb	h_yafutb	Young Adult: Future Plans 2nd mention	110	Expectations, attitudes and beliefs	10813
us8_h_indresp	 yafuta	h_yafuta	Young Adult: Future Plans 1st mention	110	Expectations, attitudes and beliefs	10813
us6_f_indresp	 yafutb	f_yafutb	Young Adult: Future Plans 2nd mention	110	Expectations, attitudes and beliefs	10813
us6_f_indresp	 yafuta	f_yafuta	Young Adult: Future Plans 1st mention	110	Expectations, attitudes and beliefs	10813
us4_d_indresp	 hednt	d_hednt	reason not going on to higher education	10803	Further education | Higher education	10813
cf_youth_p	 ypacvwell	cf_ypacvwell	importance of doing well in gcse's or standard grades	11608	Education (CV19)	10813
cf_youth_p	yp2uni	cf_yp2uni	would you like to go on to do further full-time education at a college or uni	11608	Education (CV19)	10813
us8_h_youth	 ypacvwell	h_ypacvwell	How important do you think it is for you to do well in your GCSE exams or Sta	10813	Education aspirations	10813
us8_h_youth	yp2uni	h_yp2uni	Would you like to go on to do further full-time education at a college or Uni	10813	Education aspirations	10813
us8_h_indresp	 hednt	h_hednt	Reason might not go on to higher education	10813	Education aspirations	10813
us8_h_indresp	 hedlik	h_hedlik	Likelihood of entering higher education	10813	Education aspirations	10813
us7_g_youth	 ypacvwell	g_ypacvwell	How important do you think it is for you to do well in your GCSE exams or Sta	10813	Education aspirations	10813
us7_g_youth	yp2uni	g_yp2uni	Would you like to go on to do further full-time education at a college or Uni	10813	Education aspirations	10813
us7_g_indresp	 hednt	g_hednt	Reason might not go on to higher education	10813	Education aspirations	10813
us7_g_indresp	 hedlik	g_hedlik	Likelihood of entering higher education	10813	Education aspirations	10813
us6_f_youth	 ypacvwell	f_ypacvwell	how important do you think it is for you to do well in your gcse exams or sta	10813	Education aspirations	10813
us6_f_youth	yp2uni	f_yp2uni	would you like to go on to do further full-time education at a college or uni	10813	Education aspirations	10813
us6_f_indresp	 hednt	f_hednt	reason not going on to higher education	10813	Education aspirations	10813
us6_f_indresp	 hedlik	f_hedlik	likelihood of entering higher education	10813	Education aspirations	10813
us5_e_youth	 ypacvwell	e_ypacvwell	how important do you think it is for you to do well in your gcse exams or sta	10813	Education aspirations	10813
us5_e_youth	yp2uni	e_yp2uni	would you like to go on to do further full-time education at a college or uni	10813	Education aspirations	10813
us5_e_indresp	 hednt	e_hednt	reasons not going on to further education	10813	Education aspirations	10813
us5_e_indresp	 hedlik	e_hedlik	likelihood of entering further education	10813	Education aspirations	10813
us4_d_youth	 ypacvwell	d_ypacvwell	how important do you think it is for you to do well in your gcse exams or sta	10813	Education aspirations	10813
us4_d_youth	yp2uni	d_yp2uni	would you like to go on to do further full-time education at a college or uni	10813	Education aspirations	10813
us4_d_indresp	 yafutb	d_yafutb	Young Adult: Future Plans 2nd mention	10813	Education aspirations	10813
us4_d_indresp	 yafuta	d_yafuta	Young Adult: Future Plans 1st mention	10813	Education aspirations	10813
us3_c_youth	 ypacvwell	c_ypacvwell	how important do you think it is for you to do well in your gcse exams or sta	10813	Education aspirations	10813
us3_c_youth	yp2uni	c_yp2uni	would you like to go on to do further full-time education at a college or uni	10813	Education aspirations	10813
us2_b_youth	 ypacvwell	b_ypacvwell	importance of doing well in gcse's or standard grades	10813	Education aspirations	10813
us2_b_youth	yp2uni	b_yp2uni	would like to go to college/university	10813	Education aspirations	10813
us1_a_youth	 ypacvwell	a_ypacvwell	importance of doing well in gcse's or standard grades	10813	Education aspirations	10813
us1_a_youth	yp2uni	a_yp2uni	would like to go to college/university	10813	Education aspirations	10813
us8_h_indresp	 wktime	h_wktime	Times of day usually worked	109	Employment and income	10901
us8_h_indresp	 wkends	h_wkends	Usually works weekends	109	Employment and income	10901
us8_h_indresp	wkaut5	h_wkaut5	Autonomy over work hours	109	Employment and income	10901
us8_h_indresp	wkaut4	h_wkaut4	Autonomy over task order	109	Employment and income	10901
us8_h_indresp	wkaut3	h_wkaut3	Autonomy over work manner	109	Employment and income	10901
us8_h_indresp	wkaut2	h_wkaut2	Autonomy over work pace	109	Employment and income	10901
us8_h_indresp	wkaut1	h_wkaut1	Autonomy over job tasks	109	Employment and income	10901
us8_h_hhresp	 nue_dv	h_nue_dv	Number not in paid employment in the hh	10702	Household composition	10901
us8_h_indresp	j1none	h_j1none	Still in full-time education / never had a job	108	Education	10901
us8_h_indresp	j1boss	h_j1boss	Hired employees: First job	109	Employment and income	10901
us8_h_indresp	depenth6	h_depenth6	Feels miserable about job	109	Employment and income	10901
us8_h_indresp	depenth5	h_depenth5	Feels gloomy about job	109	Employment and income	10901
us8_h_indresp	depenth4	h_depenth4	Feels depressed about job	109	Employment and income	10901
us8_h_indresp	depenth3	h_depenth3	Feels worried about job	109	Employment and income	10901
us8_h_indresp	depenth2	h_depenth2	Feels uneasy about job	109	Employment and income	10901
us8_h_indresp	depenth1	h_depenth1	Feels tense about job	109	Employment and income	10901
us7_g_hhresp	 nue_dv	g_nue_dv	Number not in paid employment in the hh	10702	Household composition	10901
us7_g_indresp	j1none	g_j1none	Still in full-time education / never had a job	108	Education	10901
us7_g_indresp	j1boss	g_j1boss	Hired employees: First job	109	Employment and income	10901
us6_f_indresp	 wktime	f_wktime	times of day usually worked	109	Employment and income	10901
us6_f_indresp	 wkends	f_wkends	usually works weekends	109	Employment and income	10901
us6_f_indresp	wkaut5	f_wkaut5	autonomy over work hours	109	Employment and income	10901
us6_f_indresp	wkaut4	f_wkaut4	autonomy over task order	109	Employment and income	10901
us6_f_indresp	wkaut3	f_wkaut3	autonomy over work manner	109	Employment and income	10901
us6_f_indresp	wkaut2	f_wkaut2	autonomy over work pace	109	Employment and income	10901
us6_f_indresp	wkaut1	f_wkaut1	autonomy over job tasks	109	Employment and income	10901
us6_f_indresp	 tujbpl	f_tujbpl	union or staff assocciation at workplace	10709	Leisure activities	10901
us6_f_indresp	tuin1	f_tuin1	member of workplace union	10709	Leisure activities	10901
us6_f_hhresp	 nue_dv	f_nue_dv	Number not in paid employment in the hh	10702	Household composition	10901
us5_e_indresp	 jbsat	e_jbsat	satisfaction with present job	109	Employment and income	10901
us5_e_indresp	j1none	e_j1none	Still in full-time education / never had a job	108	Education	10901
us5_e_indresp	j1mngr	e_j1mngr	supervisor in first job	109	Employment and income	10901
us5_e_indresp	j1boss	e_j1boss	had employees in first job	109	Employment and income	10901
us4_d_indresp	 jbsat	d_jbsat	job satisfaction	109	Employment and income	10901
us4_d_indresp	j1none	d_j1none	Still in full-time education / never had a job	108	Education	10901
us4_d_indresp	j1mngr	d_j1mngr	managerial duties: first job	109	Employment and income	10901
us4_d_indresp	j1boss	d_j1boss	hired employees: first job	109	Employment and income	10901
ch_indresp_w	 jbsize	ch_jbsize	No employed at current workplace	11609	Employment and income (CV19)	10901
ch_indresp_w	 jbsize	ch_jbsize	No employed at current workplace	11609	Employment and income (CV19)	10901
ch_indresp_w	 jbmngr	ch_jbmngr	Managerial duties: current job	11609	Employment and income (CV19)	10901
ch_indresp_w	 jbmngr	ch_jbmngr	Managerial duties: current job	11609	Employment and income (CV19)	10901
cg_indresp_w	julk4x96	cg_julk4x96	Looked for work in last 4 weeks - Or none of these steps?	11609	Employment and income (CV19)	10901
cg_indresp_w	julk4x6	cg_julk4x6	Looked for work in last 4 weeks - Taken steps to start your own business	11609	Employment and income (CV19)	10901
cg_indresp_w	julk4x5	cg_julk4x5	Looked for work in last 4 weeks - Asked friends or contacts	11609	Employment and income (CV19)	10901
cg_indresp_w	julk4x4	cg_julk4x4	Looked for work in last 4 weeks - Contacted a private agency or job centre	11609	Employment and income (CV19)	10901
cg_indresp_w	julk4x3	cg_julk4x3	Looked for work in last 4 weeks - Searched on the internet	11609	Employment and income (CV19)	10901
cg_indresp_w	julk4x2	cg_julk4x2	Looked for work in last 4 weeks - Studied or replied to advertisements	11609	Employment and income (CV19)	10901
cg_indresp_w	julk4x1	cg_julk4x1	Looked for work in last 4 weeks - Applied directly to an employer	11609	Employment and income (CV19)	10901
cg_indresp_w	julk4wk	cg_julk4wk	Looked for work last 4 weeks	11609	Employment and income (CV19)	10901
cg_indresp_w	 jbsize	cg_jbsize	No employed at current workplace	11609	Employment and income (CV19)	10901
cg_indresp_w	 jbsize	cg_jbsize	No employed at current workplace	11609	Employment and income (CV19)	10901
cg_indresp_w	 jbmngr	cg_jbmngr	Managerial duties: current job	11609	Employment and income (CV19)	10901
cg_indresp_w	 jbmngr	cg_jbmngr	Managerial duties: current job	11609	Employment and income (CV19)	10901
cf_youth_p	yplvsc2do	cf_yplvsc2do	what would you most like to do when you are 16?	11610	Expectation, attitudes and beliefs (CV19)	10901
cf_indresp_t	 jbsize	cf_jbsize	No employed at current workplace	11609	Employment and income (CV19)	10901
cf_indresp_t	 jbsize	cf_jbsize	No employed at current workplace	11609	Employment and income (CV19)	10901
cf_indresp_t	 jbmngr	cf_jbmngr	Managerial duties: current job	11609	Employment and income (CV19)	10901
cf_indresp_t	 jbmngr	cf_jbmngr	Managerial duties: current job	11609	Employment and income (CV19)	10901
ce_indresp_w	julk4x96	ce_julk4x96	Looked for work in last 4 weeks - Or none of these steps?	11609	Employment and income (CV19)	10901
ce_indresp_w	julk4x6	ce_julk4x6	Looked for work in last 4 weeks - Taken steps to start your own business	11609	Employment and income (CV19)	10901
ce_indresp_w	julk4x5	ce_julk4x5	Looked for work in last 4 weeks - Asked friends or contacts	11609	Employment and income (CV19)	10901
ce_indresp_w	julk4x4	ce_julk4x4	Looked for work in last 4 weeks - Contacted a private agency or job centre	11609	Employment and income (CV19)	10901
ce_indresp_w	julk4x3	ce_julk4x3	Looked for work in last 4 weeks - Searched on the internet	11609	Employment and income (CV19)	10901
